signature,KM_pval,KM_HZ_0.95_lower,KM_HZ,KM_HZ_0.95_upper,n_low,n_high,Cox_HZ_activation_Z,Cox_HZ_ChemotherapyYES,Cox_HZ_SubtypeBasal,Cox_HZ_SubtypeHer2,Cox_HZ_SubtypeLumA,Cox_HZ_SubtypeLumB,Cox_HZ_Subtypeclaudin-low,Cox_HZ_SubtypeNC,Cox_HZ_Cellularitymoderate,Cox_HZ_Cellularityhigh,Cox_pval_activation_Z,Cox_pval_ChemotherapyYES,Cox_pval_SubtypeBasal,Cox_pval_SubtypeHer2,Cox_pval_SubtypeLumA,Cox_pval_SubtypeLumB,Cox_pval_Subtypeclaudin-low,Cox_pval_SubtypeNC,Cox_pval_Cellularitymoderate,Cox_pval_Cellularityhigh
HCC_8_vs_p-H_UP_FC_1,4.83621535154974e-25,2.04251037465857,2.43061438621954,2.89246329800649,1418,562,1.28071123359543,1.94204440307254,1.1332684861847,1.5838800996693,0.658862194271137,1.49107922855007,0.727253468620705,1.64999859695648,1.05580433054854,0.935157926024464,2.12512273723893e-05,3.42117593295347e-10,0.572990769130581,0.0274959169949214,0.0426334548161557,0.0435510375235622,0.169236952618523,0.492537970859863,0.740848216983518,0.680272681725322
HCC_8_vs_p-H_UP_FC_2,4.70634439913152e-13,1.61487151479023,1.93843668602505,2.32683328135606,1510,470,1.19528931302399,1.98134776464214,1.3475765494199,1.77973016650206,0.651800435762398,1.70930625056735,0.851725608990635,1.91038802731841,1.11800990687815,1.0020463263714,0.0006297635854316,1.0214175253668e-10,0.162763116772494,0.00526731954172792,0.0375441749138852,0.00752934312974953,0.477478644096211,0.375672682318481,0.494777413779598,0.9899001175025
HCC_8_vs_p-L_DOWN_FC_0,0.0229326171333074,0.644383617717955,0.789944415792316,0.96838616452008,409,1571,0.992898863465973,2.12888336708019,1.5052125899861,1.77023474442395,0.595692366317091,1.50620238274924,0.905503163440808,1.67958989033108,1.11548008562234,0.998583401308076,0.873004840391452,6.6421398975533e-13,0.0529386376332787,0.00592216941402628,0.0113383993139606,0.0391907727533293,0.660679870324719,0.477502267570701,0.504186146765562,0.993021149312144
HCC_8_vs_p-L_DOWN_FC_1,0.000278222868075756,1.16269112035457,1.38940869667194,1.6603347979461,885,1095,1.07794115949055,2.13944410342033,1.41673487025119,1.70249311068485,0.598189379306373,1.47436790431107,0.821989360659906,1.67829333946476,1.11781078267306,0.996550381085962,0.123632609540447,2.08759669836927e-13,0.105550980213214,0.0107334136023891,0.0120381711369278,0.0506927839010956,0.400758583489214,0.477945468470776,0.496500435621855,0.983011943133654
HCC_8_vs_p-L_DOWN_FC_2,6.27485382675302e-08,1.4932982956113,1.88667636977921,2.38368163597622,1769,211,1.05990559220765,2.12802246681999,1.39898724310537,1.72003853607891,0.582755001113407,1.46684266641584,0.877366594391936,1.65508950568428,1.10111185066872,0.975734165633338,0.219092339821427,3.07700424316025e-13,0.126458421273671,0.00916799880907787,0.00855083696259919,0.0546222947204974,0.563318623943914,0.48987351451929,0.557063794408305,0.880380259382959
HCC_8_vs_p-L_FC_0,1.18992105168797e-22,2.23438913293983,2.76253586000152,3.41552161406785,773,1207,1.17393895673221,2.03969935195315,1.09920818743295,1.50865795301732,0.589844102992353,1.26198471655166,0.736855666229022,1.53118969618206,1.06836376868305,0.92570488342053,0.00787250066100747,1.06222096465215e-11,0.697855495840472,0.0567919533910091,0.0099399198379443,0.267140291628174,0.201907129642809,0.559716501719346,0.688034866555372,0.639471130896228
HCC_8_vs_p-L_FC_1,7.50038284474563e-22,1.96330782501208,2.34958951645842,2.81187230322242,1060,920,1.2310111938237,2.00786796856791,1.01727548908491,1.50391532087077,0.617659123444535,1.28453958036739,0.695424079727617,1.56275063043965,1.05979173530057,0.913549698031008,0.000901343289804275,3.23662260650488e-11,0.943916673319903,0.0556193388703986,0.0187750719903953,0.220759256692407,0.13030588758278,0.540822861334594,0.724390901964587,0.582810924110004
HCC_8_vs_p-L_FC_2,3.92374775080024e-06,1.27775593537153,1.5348955727877,1.84378280244754,1454,526,1.04073762922061,2.09799651944968,1.44237506187052,1.76004026433866,0.597147492674867,1.51552222590749,0.857834457596092,1.66711095612827,1.10855992727255,0.98856012949531,0.446879749423427,2.75211604632973e-12,0.0943575524815118,0.00631627778140507,0.0117142834255821,0.0356888244836997,0.513852975830819,0.483657637391977,0.529274418594226,0.943591270256984
HCC_8_vs_p-L_UP_FC_0,7.28769559180628e-18,1.76758353027546,2.10123830206583,2.49787482540099,1313,667,1.13136358164189,2.02756759815765,1.2220157699963,1.6231442590933,0.590701240741661,1.31914826887369,0.813610288304358,1.61981871517696,1.08544470030593,0.948949719744102,0.0303753457745545,2.61702464786847e-11,0.389404484304786,0.0217176633264477,0.010117069672687,0.182337110013355,0.371288747814937,0.50871596080911,0.617717929278922,0.749260146417619
HCC_8_vs_p-L_UP_FC_1,1.11488898128231e-22,1.95898810642504,2.33230290536729,2.77675848288404,1186,794,1.21116870192646,2.0051922844925,1.05687920180972,1.53938928572699,0.616398910569877,1.30453117604744,0.737253785052214,1.56101959481198,1.05782205325693,0.914306404050914,0.00205434038047299,3.95290400983047e-11,0.818835785664425,0.041976584937103,0.0182646641705774,0.192568802848226,0.196348416345546,0.54184944420522,0.732981410038273,0.586617793464602
HCC_8_vs_p-L_UP_FC_2,0.000141641331593473,1.18141509330809,1.41289822650329,1.68973751034986,1358,622,1.02640142518535,2.11003512898766,1.47264151249826,1.76661295334577,0.598140734580251,1.51844097234374,0.873779824257686,1.67109880711519,1.11206338781546,0.993987308101203,0.61742367613328,1.99639659229158e-12,0.0733173042564192,0.00596313501250532,0.0120407346150724,0.0350730509500571,0.564687037122484,0.481612517348314,0.516486296960565,0.970364616717535
HCC_9_vs_8_DOWN_FC_0,0.0690699876950756,0.717101531449971,0.852205489509541,1.01276341563756,929,1051,0.990557524839156,2.12529388961258,1.50902736986204,1.77594268217421,0.597009240452174,1.51193033310701,0.899182303432422,1.68151474841011,1.11533685405336,0.999405629022685,0.833172300248964,1.03235791973071e-12,0.0516159391871064,0.00592214242107306,0.0117616738785281,0.0368168790466998,0.637920606172555,0.476528703660516,0.504688183129269,0.99707358248247
HCC_9_vs_8_DOWN_FC_1,0.0485526162681665,0.701765208366561,0.837339066874231,0.999104407791579,1131,849,0.960123052483019,2.12177389224324,1.52556786264895,1.79923967125158,0.606568238533705,1.56171472944168,0.877488133921013,1.67196853961519,1.10703225628057,0.996707838683411,0.413648544233532,3.96003301240616e-13,0.0460583414712885,0.00477188975081304,0.01508540017314,0.0273520143347089,0.566002181514347,0.481172177141326,0.534941213050906,0.983770293596927
HCC_9_vs_8_DOWN_FC_2,0.00343440187132033,1.39691411110129,3.125278426649,6.99210149461324,1969,11,0.99089065424273,2.13364518291866,1.5103219019996,1.76999074496433,0.597319363171546,1.51481684747864,0.898871515561708,1.66801715812418,1.11269834480939,0.997027600006443,0.837644491766913,2.43667498390789e-13,0.0513591192004983,0.00586961289692537,0.0119067773331725,0.0364157832795352,0.637094618607399,0.483297321056648,0.515027313199207,0.985365969078785
HCC_9_vs_8_FC_0,8.01333146433981e-07,1.29728177805929,1.54340511889637,1.83622355707415,1263,717,1.03909420915366,2.12669566558672,1.42136642473223,1.70981667133709,0.584586260167492,1.43759012209872,0.910801047586879,1.65584392113477,1.11105673008279,0.984906789493774,0.483457380784273,3.32782347933385e-13,0.121651621955062,0.0114346449798551,0.00929384681672237,0.0840611536550103,0.678745663962598,0.489559864517771,0.520109025159644,0.925792396439011
HCC_9_vs_8_FC_1,0.00923011184556412,1.05797599356001,1.25807503115853,1.4960195634484,1152,828,0.981717871659466,2.13742793837172,1.5285113351658,1.77983414373478,0.596870590723787,1.52305846902845,0.890186242412303,1.65786274433622,1.1121477443014,0.998624197012038,0.69874737585205,2.10084977957536e-13,0.0479596697039572,0.0055598582327245,0.0116753918940199,0.0346182433072793,0.609769043403059,0.488665671044981,0.516393981519278,0.99322282494979
HCC_9_vs_8_FC_2,3.68789426903351e-06,1.41792110510704,1.84559292779345,2.40225866083296,1814,166,1.06084812967612,2.10288223737935,1.48633739328056,1.78605495466298,0.608895906785763,1.5795555976875,0.928572347285106,1.79495432548719,1.13659070803974,1.01678409258407,0.192825225541947,1.05715886769439e-12,0.0609621542264955,0.00509174352891445,0.0155780371800172,0.022803866390354,0.743223454095445,0.424014757939749,0.435409171470089,0.918398310165708
HCC_9_vs_8_UP_FC_0,1.78566180725676e-07,1.32769434181498,1.57809170488105,1.8757129186903,1122,858,1.04095560255781,2.11512740700522,1.41999970099781,1.71783490082743,0.585238940299729,1.4358872170405,0.907518188254345,1.66384507369787,1.11083165509173,0.984917837946897,0.45241583087561,6.61185252175678e-13,0.120114580827768,0.0100826390109459,0.00929368852542127,0.0834712214670564,0.666717866858026,0.485350072806046,0.520918427114689,0.925778616680038
HCC_9_vs_8_UP_FC_1,1.48786431008027e-06,1.28425645599226,1.52843076946862,1.81902968535476,1262,718,1.01813252700542,2.12493636912119,1.48405905480578,1.76313292017298,0.600206040103116,1.51849153335748,0.90715866117037,1.69633494329917,1.1155971783779,0.997772282119957,0.711068616530839,4.87369606434908e-13,0.0664217710211418,0.00614681224612877,0.0129700806314061,0.0353214873136218,0.665792960962384,0.469468552487031,0.503713155528016,0.989021370892046
HCC_9_vs_8_UP_FC_2,3.85070349877522e-06,1.28053970502657,1.54036773425663,1.85291619418367,1470,510,1.09454026667713,2.06426645280982,1.50379347753274,1.83945871504365,0.6311764844464,1.6780303413853,0.914560742547221,1.83268448747603,1.12868951002211,1.01506126227231,0.0652810607070189,5.84376214024622e-12,0.0533724055897917,0.0033832574529968,0.0260161324695612,0.0118874895739376,0.691722336589181,0.407475103884187,0.459376396022944,0.926524143472076
HCC_LM_vs_Parental_FC_0,3.5036164214735e-21,1.90174878059435,2.26373305777359,2.69461845284078,1178,802,1.17148656570865,2.06730558060505,1.08533175977137,1.45370076399819,0.570131510864427,1.22847645983136,0.791991926931924,1.5391501954075,1.07388896753723,0.92167094852818,0.00806460282441484,3.22126432787817e-12,0.739471142078474,0.0887862565464318,0.00618878130028728,0.333686740870234,0.313701721549866,0.554870732849946,0.664561856884118,0.620984295099833
HCC_LM_vs_Parental_FC_1,1.18311913039314e-14,1.71301497789537,2.06873321708671,2.49831856621357,860,1120,1.07718124521659,2.11899917786826,1.298802998676,1.65465766875782,0.5947329308253,1.41895954264317,0.827304181551382,1.60936607084699,1.09270941478054,0.963813952141479,0.192685706793266,4.24228203989294e-13,0.277533916480684,0.0180714351578945,0.0111010321138847,0.0859565423366856,0.420565350142811,0.514645688230234,0.589853992357349,0.822691433338659
HCC_LM_vs_Parental_FC_2,0.0010549494156725,1.34541615770729,2.15327433024747,3.44621276825147,134,1846,1.02062528762959,2.1451197406925,1.45564588772341,1.73233448699297,0.589600584636763,1.47535759294324,0.884770376603462,1.62970049969339,1.10903549700378,0.988944245480299,0.686839176697923,2.22457891182648e-13,0.0992459023231739,0.00966367718840681,0.0104366095782695,0.0593207573560898,0.595367931704013,0.50500733809941,0.52860342839283,0.945922603163406
HCC_LM-H_vs_LM-L_DOWN_FC_0,0.00249529226924743,1.41808577839051,2.98981234053097,6.30355227293569,70,1910,0.994047652610372,2.12922091098789,1.51017965094662,1.77543243745362,0.597055598171299,1.51576992523758,0.903755614764989,1.67947576633929,1.11594241421488,0.999924009032061,0.894334167738203,8.45654486439049e-13,0.0519613607175255,0.00649043227527202,0.0119049239192405,0.0374296386634316,0.65346233376578,0.477639374262973,0.502698740122682,0.999626431337094
HCC_LM-H_vs_LM-L_DOWN_FC_1,4.30940717983127e-05,0.430635271544171,0.567165042175367,0.746980580369833,144,1836,0.908388051048064,2.06925571199608,1.57256617963359,1.84530013481291,0.626096826528964,1.69103432023304,0.939758689056478,1.7302564296284,1.11267920733174,1.0114065263431,0.0342272341168694,3.92174938016988e-12,0.0326042949052727,0.00318386552194808,0.0228859341991773,0.0102469961666969,0.783170187191155,0.452525824612969,0.513917516662829,0.944205491745325
HCC_LM-H_vs_LM-L_DOWN_FC_2,0.00791978804740813,1.07316136869537,1.31262276472401,1.60551672165231,1574,406,0.995221104300536,2.13298094459376,1.51276934346261,1.77050366468859,0.59705571254099,1.51608935590727,0.903589662256512,1.67832487663693,1.11594603725861,1.00012183095342,0.920530356450303,3.27868957825267e-13,0.0547890040549374,0.00617374605483622,0.0120642399094702,0.0391382707335866,0.652988047279437,0.478271993807181,0.502800801672255,0.999402452987362
HCC_LM-H_vs_LM-L_FC_0,4.90452413668014e-14,1.63145869730457,1.94624825552997,2.32177638233297,1048,932,1.07127619309908,2.10603918715431,1.3362451548057,1.65072974859924,0.581367568483683,1.37640291010563,0.874004245317725,1.64340671298907,1.09933627517836,0.967211175847511,0.204471561702565,7.89620118933834e-13,0.21148431909784,0.0190611883844651,0.00830649655875513,0.130154121794673,0.552567753190494,0.49605685784247,0.563817203017636,0.839016443291892
HCC_LM-H_vs_LM-L_FC_1,8.09085272163878e-05,1.18883543202085,1.4130289299535,1.67950138690897,1090,890,0.98894162940242,2.13258840855872,1.52827988018881,1.78035713440642,0.597296067443185,1.52658066091697,0.910052954607106,1.67815692222368,1.11606293006578,1.00134830997765,0.809799959993596,2.67569389565688e-13,0.0533577622881167,0.00594405489271978,0.0118548913784221,0.0370864014809211,0.679043849073028,0.478077020954492,0.502174166692304,0.993380470935281
HCC_LM-H_vs_LM-L_FC_2,0.0046143643168618,1.07981850671676,1.28495754323493,1.52906796618687,963,1017,1.00569151258997,2.13767966477706,1.49697945761095,1.75934494439812,0.594511116850597,1.50252985050245,0.900379025647734,1.66715582651041,1.11410202199285,0.996693138760542,0.905562871750378,2.60106917320809e-13,0.0637810030163987,0.00694570102096288,0.0114112820078472,0.0444006988280396,0.642433144399266,0.484058346703413,0.509693630274546,0.983785542497404
HCC_LM-H_vs_LM-L_UP_FC_0,6.06552939693551e-11,1.51879730638415,1.82312015307188,2.18842045516253,1491,489,1.07073678265739,2.08747041763371,1.34786851150077,1.67900736856982,0.58499724767724,1.39312663327106,0.878137643323181,1.66204013271852,1.10123607721621,0.970879463188528,0.198464984789918,2.25069283931575e-12,0.1918128806279,0.0139773346008617,0.0089348058610798,0.110354050704801,0.565809077262792,0.486263061489346,0.556506943050342,0.856677092491266
HCC_LM-H_vs_LM-L_UP_FC_1,1.36060319107242e-18,1.79611981938609,2.1353673705953,2.53869132681896,1315,665,1.13768933929803,2.08249902212539,1.23845081263777,1.63603806758435,0.61952284009509,1.48923291352098,0.825866892099851,1.68762880231119,1.09760537291206,0.971356277002893,0.0128707890791366,1.6435589838637e-12,0.345163093952271,0.0187363650000064,0.01961798516784,0.0444146034834781,0.401945762327911,0.473211255519721,0.569786113711871,0.858217864840718
HCC_LM-H_vs_LM-L_UP_FC_2,0.000940443774104566,1.15172469886802,1.4180084283495,1.7458581072773,545,1435,1.02545939652839,2.13390747513541,1.47358550402625,1.74506188013793,0.593159523465764,1.49147277067208,0.890407991253694,1.65576979602951,1.10758598517604,0.990946772243835,0.566350507508313,2.40563930516995e-13,0.0711002585987051,0.00744440045380075,0.0107509512400863,0.0447390479514725,0.608224011577834,0.489657610261408,0.533522666906568,0.955423741748696
HCC_LM-H_vs_p-L_DOWN_FC_0,3.17909027182257e-09,1.48311654128168,1.8101989365105,2.20941517307331,718,1262,1.07097451560788,2.17683663593151,1.38259357771999,1.62613508530954,0.590386249302683,1.44538346608151,0.847043895726676,1.58768813150367,1.09940993467377,0.974973370138006,0.134209760159021,8.73980622938313e-14,0.139073334962625,0.0233794889518102,0.010044658358434,0.0656280027350975,0.469007887192001,0.526881320824428,0.563218498351715,0.876374084197763
HCC_LM-H_vs_p-L_DOWN_FC_1,5.30790662938112e-06,1.52813250693199,2.13507591842379,2.98308501177382,265,1715,1.01542111066703,2.1412210308251,1.47156869528506,1.73954690766532,0.591755422327654,1.47938169429725,0.890556294170723,1.65536309032334,1.11142433280234,0.991619387687523,0.762163696697829,2.26364390868864e-13,0.0859470126133641,0.0092995185347782,0.0108325771749682,0.0614284979293185,0.613452095610003,0.490254441371531,0.519613614514705,0.959028201445473
HCC_LM-H_vs_p-L_DOWN_FC_2,0.0403994467672579,0.551273757494309,0.737973357467588,0.987902414958702,1735,245,0.91635578032796,2.08448686097554,1.66864917985473,1.88608175571381,0.629629688753952,1.68670686547986,0.944470500936112,1.86305979292381,1.13473628267825,1.03599938700536,0.0787710893898542,2.06634221000638e-12,0.0192744802792689,0.00253204942147532,0.0253209079985137,0.0117493450903922,0.800826623835291,0.395470200699757,0.440386321970036,0.828574147934442
HCC_LM-H_vs_p-L_FC_0,1.39719915745422e-20,1.88488592211061,2.24570454544148,2.67559370371305,1143,837,1.16823153185609,2.07018491021707,1.09263738559447,1.4569969896052,0.570183238142578,1.23083740042499,0.793432824450703,1.54024783118439,1.0749022848702,0.92343041365716,0.00911402526733267,2.88399218172495e-12,0.718621561259678,0.0869890699624149,0.00620266348513254,0.329607274385392,0.317463941471333,0.554219967620391,0.66035980966527,0.629061995553961
HCC_LM-H_vs_p-L_FC_1,7.54767135390539e-16,1.7504875136385,2.10709460850326,2.53634924819029,912,1068,1.1028982052955,2.11201176281195,1.23453142198901,1.61801760461331,0.594331985611397,1.38474344018099,0.808566574052576,1.60159631841917,1.08798960122073,0.954308724011665,0.086852416876889,5.44899911464334e-13,0.384445629662519,0.0241093222968428,0.0109967687574657,0.111510149237543,0.365471246484331,0.518833992587735,0.607956569996537,0.77605517080576
HCC_LM-H_vs_p-L_FC_2,0.0239660416632419,1.03354509355795,1.29014625354259,1.61045450837569,1665,315,0.941880219386385,2.1064076725729,1.6528622037227,1.84587796862413,0.61392600637232,1.60629179982342,0.962642284581119,1.81625379068731,1.13095163907943,1.02320432979507,0.226938677811958,8.30646353797098e-13,0.025162781919689,0.00352906682150008,0.0178650989460809,0.0203907696482727,0.869202331127167,0.41543525395201,0.452929329789746,0.888251037350479
HCC_LM-H_vs_p-L_UP_FC_0,8.0049398881656e-17,1.74147846861439,2.07588737097047,2.47451143072897,1090,890,1.13771203265998,2.05327022770939,1.17726929993941,1.54758635459677,0.575290495022569,1.28236767030746,0.833463326130295,1.59666015546132,1.08611452575913,0.941297091372627,0.0257621005232878,7.07231167718235e-12,0.495322242430054,0.0427621177530047,0.00703636858795119,0.238671414797786,0.425308013473612,0.521508241144489,0.614845648462549,0.712712285436191
HCC_LM-H_vs_p-L_UP_FC_1,2.22002658024244e-20,1.88745827407766,2.25240829317646,2.68792332463575,1095,885,1.15271665694151,2.05087036872639,1.16213728248974,1.62442439078752,0.621654396509196,1.44701858405442,0.783709111563114,1.64147459566614,1.08350187184304,0.951855754213052,0.017837257698371,7.19943683821301e-12,0.529780657823552,0.0209539335361894,0.0206029495508773,0.0631285164842939,0.297155087002677,0.497011212642913,0.625206859950714,0.762801068531327
HCC_LM-H_vs_p-L_UP_FC_2,0.000372670014782262,1.15583582339278,1.38284428833238,1.65443766932257,1361,619,1.10163944781014,2.10508972400526,1.41228299434312,1.79201425771542,0.618713384681058,1.61712166929895,0.805857796928495,1.65380001049257,1.11067223008468,1.00830335262053,0.0896890537900781,8.06447256188581e-13,0.108200225514431,0.00484111057993148,0.0196123998686527,0.0172113445006738,0.358646277255191,0.490551794381888,0.521324649411791,0.959339101138089
HCC_p-H_vs_p-L_DOWN_FC_0,9.81331557301663e-05,1.21811066770688,1.49155820499001,1.82639060460832,616,1364,1.04838616513552,2.17613853457998,1.45385606735682,1.67709337084138,0.587004117822636,1.46392775116554,0.871194462333862,1.60926093817094,1.10834060379214,0.988060975832204,0.286849361993956,1.34589193061396e-13,0.0801559278883393,0.0150565268045246,0.00938667862485816,0.0567693967025903,0.544646373462912,0.514938875503539,0.529810408234055,0.94104250277634
HCC_p-H_vs_p-L_DOWN_FC_1,0.0297296202666601,0.407971215057155,0.625364234904167,0.958598086981419,58,1922,0.976760812654332,2.11952235482298,1.52742951116711,1.78605909014826,0.603306248995041,1.54875652898005,0.919974926037225,1.71299653847999,1.11772805650437,1.00285701106171,0.608913125275048,6.67065327766025e-13,0.0466620981375991,0.00531455528425891,0.014131831839513,0.0319011242473149,0.714757223351623,0.461595376183406,0.496410892689611,0.985966535470956
HCC_p-H_vs_p-L_DOWN_FC_2,5.51194965143006e-17,0.407462846631123,0.484555058714483,0.5762331630161,791,1189,0.847274844023286,2.00636323939246,1.36507830180977,1.63256530820479,0.639084170860099,1.60706130438828,0.933266883423359,1.86362794618673,1.11615140251696,0.996713598461729,0.000299113538190633,4.1899109923877e-11,0.144441478758736,0.0184393117048183,0.0291411268337039,0.0167440004623161,0.759303146766674,0.393985247214701,0.501120645396161,0.983740279981467
HCC_p-H_vs_p-L_FC_0,7.48414647329049e-19,1.80489263658102,2.14537110225029,2.55007808945871,1297,683,1.15737276699918,2.03520042501857,1.14201950707997,1.50399369275344,0.571454827409784,1.2378480005615,0.792745809054226,1.57432544916409,1.07788627192618,0.934693562959108,0.0120510523612095,1.39644727167699e-11,0.579101541270662,0.0600700115699662,0.00641479217779205,0.317137627188911,0.316157940779128,0.534184072590886,0.648130642659343,0.681171259186046
HCC_p-H_vs_p-L_FC_1,6.37623749827869e-05,1.20128907705761,1.43562522742186,1.71567346525636,1362,618,1.0446631106264,2.14877886044338,1.41771850465235,1.71133759130536,0.587647556754619,1.44821720971235,0.849831745696623,1.58280739927938,1.10563311603396,0.986397170975984,0.37140153458053,1.52562425172921e-13,0.116105350878741,0.0105186733144374,0.00959902314774966,0.068853520467408,0.488974821487922,0.530647255227597,0.540346050048893,0.932967320092758
HCC_p-H_vs_p-L_FC_2,5.51194965143006e-17,0.407462846631123,0.484555058714483,0.5762331630161,791,1189,0.847274844023286,2.00636323939246,1.36507830180977,1.63256530820479,0.639084170860099,1.60706130438828,0.933266883423359,1.86362794618673,1.11615140251696,0.996713598461729,0.000299113538190633,4.1899109923877e-11,0.144441478758736,0.0184393117048183,0.0291411268337039,0.0167440004623161,0.759303146766674,0.393985247214701,0.501120645396161,0.983740279981467
HCC_p-H_vs_p-L_UP_FC_0,5.27434426134015e-19,1.82033113818984,2.16730076960626,2.58040557972701,1390,590,1.10704991280079,2.04458902398991,1.2789083579066,1.63384538164934,0.584816886290146,1.34709522489064,0.846848430906862,1.64300187110839,1.0934784488528,0.960912428888963,0.0614142559232627,1.43521005377251e-11,0.283123018218324,0.0202730931638053,0.00881874412924863,0.150344386235632,0.465898431405466,0.496236925006293,0.586014868792695,0.807345690068276
HCC_p-H_vs_p-L_UP_FC_1,1.05877518970758e-18,1.80429000207362,2.14658294617998,2.55381249108243,1357,623,1.16131679369221,2.07058633059696,1.20374199622092,1.63695192410933,0.617636847781856,1.49876968954828,0.758089667575217,1.50729884865643,1.08256728573393,0.965556055191304,0.00718352020553027,2.61353365997932e-12,0.416790133559903,0.0184448275697325,0.0188221289441494,0.0410833047764526,0.23896790488207,0.574428711216556,0.629078201362136,0.82964203658645
MDA_0_vs_proxy_parental_DOWN_FC_0,1.47707528873645e-11,1.66250554521031,2.06017063565952,2.55295572412473,1716,264,1.06354552272038,2.10368048904131,1.34287448456865,1.68521587260824,0.587436532560111,1.41641947132272,0.883078416956184,1.66225970536664,1.10711654695673,0.978533384810182,0.248870155449092,9.9542830178341e-13,0.20797124065333,0.0134170454086523,0.00943349637140809,0.0904018076763693,0.5823118522651,0.486159057777205,0.534446030803446,0.894121732217822
MDA_0_vs_proxy_parental_DOWN_FC_1,2.61833031084115e-10,1.46999453488001,1.75379241260292,2.0923804500774,1013,967,1.11548133192045,2.17489540892095,1.27174771696407,1.62742993760045,0.592171955043194,1.40927112838209,0.91103967528299,1.65061480348075,1.10243884870327,0.97292092104615,0.0278103454297227,7.30222186432772e-14,0.286486796590186,0.0206338930646303,0.0104343229041032,0.0871696141783314,0.679178334075058,0.492206248507605,0.551560112096767,0.865883077865141
MDA_0_vs_proxy_parental_DOWN_FC_2,0.000144186668812657,1.17532636230565,1.3982637511463,1.66348818547242,1010,970,1.00919226557421,2.13837847713059,1.49222989084005,1.76101793523067,0.59650168311169,1.50577873407629,0.902462558977047,1.67289529880194,1.11230976207484,0.996098819750909,0.839076356142628,2.29929042046317e-13,0.0642069619750217,0.00636316973217157,0.0115731076804559,0.0391745119991275,0.648527864830682,0.480694639030994,0.5167649786617,0.980822588077102
MDA_0_vs_proxy_parental_FC_0,0.00602007113140903,0.624639030468282,0.760135814610542,0.925024579748818,1368,612,0.996032952716551,2.13775094323327,1.49953772088881,1.75989685152122,0.595371720597069,1.5082639804362,0.904160550848668,1.67289142797041,1.11521686674972,0.998148999421833,0.935565158572036,3.43538865949983e-13,0.0636594646297832,0.00741926204744884,0.011374503074785,0.038481588679629,0.656223323228271,0.480706413382772,0.505107003932795,0.99088814237969
MDA_0_vs_proxy_parental_FC_1,0.0023459827132746,1.10416982802337,1.32333689515916,1.58600651244423,796,1184,1.00210025490623,2.13336189151998,1.50670266658717,1.76617313579387,0.596068414774277,1.50986169966391,0.900611504496092,1.67226474524469,1.11516315093453,0.998560243077959,0.964765932721664,6.85876685835047e-13,0.0523936144958803,0.00599385006657583,0.011463569705293,0.0374378230075812,0.648959352705347,0.481143585168999,0.505381131217711,0.992909017869616
MDA_0_vs_proxy_parental_FC_2,0.040853743272445,1.00932511926555,1.26577805189104,1.58739146194533,1690,290,1.02370640033173,2.12100575515274,1.51951711045401,1.76890951036504,0.596332477461125,1.51875694380657,0.884917611288174,1.65784091016027,1.11809032667271,1.00067303374412,0.610198150879669,5.67387502646634e-13,0.0483033364370115,0.00583959436207129,0.0115007531064793,0.0350120267046188,0.59251195829918,0.488579762357349,0.495208889556521,0.996687160809984
MDA_0_vs_proxy_parental_UP_FC_0,7.68955955439882e-08,1.46267260959827,1.82916490951272,2.28748678565303,1736,244,1.05186193857632,2.08096186950536,1.43830486783813,1.76340320590331,0.59487730990807,1.45048140864037,0.867542013643921,1.67031507176131,1.10932894809873,0.987712932757125,0.303685445774828,5.45756342792054e-12,0.0926048142622972,0.00615201976390757,0.011137861724141,0.0653700275368291,0.533911056659915,0.48201467224242,0.52641614558106,0.939357440547598
MDA_0_vs_proxy_parental_UP_FC_1,4.64960780481748e-22,2.02268428089708,2.43852680033898,2.939862148597,964,1016,1.23484533895444,1.98254100543027,1.04506173213971,1.48735943308128,0.607295084470129,1.24788363845653,0.703991529517244,1.45945508277673,1.0644593089606,0.914478150795892,0.000660585414396256,1.09114471533873e-10,0.852690727297783,0.0624893864663902,0.0148289982638601,0.282030985482741,0.140241694505856,0.604957842771631,0.703809205260004,0.585519774872699
MDA_0_vs_proxy_parental_UP_FC_2,2.9626864966552e-05,1.22887736536443,1.47778959397782,1.7771196261081,796,1184,1.04637837191092,2.10987252045776,1.47948136190954,1.75285875595347,0.599594510305299,1.51380648343317,0.8557640334481,1.62813413630603,1.10958299783374,0.992238592923094,0.345397700062297,8.17353798218623e-13,0.0647793856116328,0.00670070722707804,0.0124421194335901,0.03620650695116,0.502165509622014,0.504467016025437,0.525156204358469,0.961666308322611
MDA_1_vs_proxy_parental_DOWN_FC_0,5.4751400218642e-14,1.61486906560883,1.91990081493052,2.28254984733465,1176,804,1.10822853887988,2.07104784082849,1.25023216761481,1.63054968268882,0.579275364287627,1.32338886915441,0.857562750328096,1.63924141514945,1.09431629106756,0.959909710347002,0.0637377378171089,3.54731913538446e-12,0.341399455096704,0.0209142409742569,0.00777480276290406,0.182838116238987,0.498666550166597,0.49823970329709,0.582741549444118,0.802384404058785
