signature,KM_pval,KM_HZ_0.95_lower,KM_HZ,KM_HZ_0.95_upper,n_low,n_high,Cox_HZ_activation_Z,Cox_HZ_ChemotherapyYES,Cox_HZ_SubtypeBasal,Cox_HZ_SubtypeHer2,Cox_HZ_SubtypeLumA,Cox_HZ_SubtypeLumB,Cox_HZ_Subtypeclaudin-low,Cox_HZ_SubtypeNC,Cox_HZ_Cellularitymoderate,Cox_HZ_Cellularityhigh,Cox_pval_activation_Z,Cox_pval_ChemotherapyYES,Cox_pval_SubtypeBasal,Cox_pval_SubtypeHer2,Cox_pval_SubtypeLumA,Cox_pval_SubtypeLumB,Cox_pval_Subtypeclaudin-low,Cox_pval_SubtypeNC,Cox_pval_Cellularitymoderate,Cox_pval_Cellularityhigh,C,pValue,FDR,Tissue.lung.stat,Tissue.lung.pValue,Tissue.lung.FDR,Tissue.tumor.stat,Tissue.tumor.pValue,Tissue.tumor.FDR,Subtype.LM-H.stat,Subtype.LM-H.pValue,Subtype.LM-H.FDR,Subtype.LM-L.stat,Subtype.LM-L.pValue,Subtype.LM-L.FDR,Subtype.p-H.stat,Subtype.p-H.pValue,Subtype.p-H.FDR,Subtype.p-L.stat,Subtype.p-L.pValue,Subtype.p-L.FDR,VISION_Clusters.Cluster 1.stat,VISION_Clusters.Cluster 1.pValue,VISION_Clusters.Cluster 1.FDR,VISION_Clusters.Cluster 10.stat,VISION_Clusters.Cluster 10.pValue,VISION_Clusters.Cluster 10.FDR,VISION_Clusters.Cluster 11.stat,VISION_Clusters.Cluster 11.pValue,VISION_Clusters.Cluster 11.FDR,VISION_Clusters.Cluster 12.stat,VISION_Clusters.Cluster 12.pValue,VISION_Clusters.Cluster 12.FDR,VISION_Clusters.Cluster 13.stat,VISION_Clusters.Cluster 13.pValue,VISION_Clusters.Cluster 13.FDR,VISION_Clusters.Cluster 2.stat,VISION_Clusters.Cluster 2.pValue,VISION_Clusters.Cluster 2.FDR,VISION_Clusters.Cluster 3.stat,VISION_Clusters.Cluster 3.pValue,VISION_Clusters.Cluster 3.FDR,VISION_Clusters.Cluster 4.stat,VISION_Clusters.Cluster 4.pValue,VISION_Clusters.Cluster 4.FDR,VISION_Clusters.Cluster 5.stat,VISION_Clusters.Cluster 5.pValue,VISION_Clusters.Cluster 5.FDR,VISION_Clusters.Cluster 6.stat,VISION_Clusters.Cluster 6.pValue,VISION_Clusters.Cluster 6.FDR,VISION_Clusters.Cluster 7.stat,VISION_Clusters.Cluster 7.pValue,VISION_Clusters.Cluster 7.FDR,VISION_Clusters.Cluster 8.stat,VISION_Clusters.Cluster 8.pValue,VISION_Clusters.Cluster 8.FDR,VISION_Clusters.Cluster 9.stat,VISION_Clusters.Cluster 9.pValue,VISION_Clusters.Cluster 9.FDR
MDA_4_vs_proxy_parental_FC_1,1.63675259131468e-23,2.05167556363064,2.46329120232728,2.95748687318058,1037,943,1.28906803927048,2.01458575255236,0.984453797618609,1.39555683586826,0.600885125355308,1.24412301157361,0.644533903322936,1.36154840562187,1.05690432739325,0.905905555767922,8.97706952001794e-06,3.15546402268686e-11,0.94634998907673,0.119390072053128,0.0128522119132098,0.282224598103227,0.0669437225549372,0.672937867354068,0.736004269419225,0.544514608725569,0.357912518366962,0.0799733422192603,0.0966438417241201,0.494046672119597,0.546234088893853,0.567351386144904,0.505953327880403,0.546234088893853,0.567351386144904,0.607764413575018,2.25720590730998e-11,3.20300697410535e-11,0.430073642906156,7.88299626975938e-09,1.99586176704343e-08,0.439909266812597,1.13368424781196e-12,2.35502449416608e-12,0.541266782313294,1.0277223020167e-09,1.53397069523234e-09,0.561493855682307,4.40501691701346e-13,5.07206233587549e-13,0.280092402861218,8.90820041600173e-156,6.29825397833105e-155,0.539758853559894,0.00643061637876412,0.00717146724245144,0.55831422513038,4.05419273799561e-06,4.96607803468764e-06,0.473763484009937,0.00258862672215205,0.00311407931052919,0.453230421442379,7.49678227562311e-11,9.32470141072874e-11,0.638487120498731,1.51858011291154e-22,2.47768334211883e-22,0.517565872963492,0.176623057300611,0.18830447643425,0.427952275921555,3.73521453612479e-23,5.20862096213941e-23,0.564026706800144,8.18261979316151e-08,1.69107475725338e-07,0.693075695115096,2.10773938315191e-46,8.24678613019631e-46,0.723259702767233,3.75011974005849e-92,1.62505188735868e-91,0.532135623689678,0.00334239461295346,0.00409417941951442
MDA_4_vs_proxy_parental_UP_FC_1,1.28196499108096e-26,2.18304999224708,2.62399523782098,3.15400519115913,1039,941,1.354904572162,1.96890146296284,0.856737566137784,1.31480625167264,0.612681534087854,1.19110248513613,0.609734448923328,1.36318161387955,1.03532074740377,0.883775825505962,1.88992134862246e-06,1.48164429969907e-10,0.524173439886544,0.205471058426218,0.0167565338737424,0.392342739349461,0.0412567019310787,0.671661932427846,0.832763429969952,0.450094027997918,0.402694038177167,0.0343218927024325,0.0460127874041986,0.464692659610578,0.000345336218420161,0.00045185225981599,0.535307340389422,0.000345336218420161,0.00045185225981599,0.547539258415084,0.00317267595832645,0.00367410462990103,0.419857905235221,3.73982984179184e-11,1.1331965610843e-10,0.419588848663222,1.75459212655246e-21,4.77770693919353e-21,0.568055329683237,7.63878535682953e-24,1.5016734140499e-23,0.598970971837439,2.12851448927487e-31,2.77602375138438e-31,0.302273390632359,2.54014063022443e-126,1.44179813236682e-125,0.542347331276948,0.00370333715857815,0.00415722806380779,0.559134538898022,2.9623332467787e-06,3.65082660077008e-06,0.532463821449469,0.0001930989847157,0.00024471349320889,0.379266046076655,2.19531636493474e-63,3.70172592078955e-63,0.561329908335618,1.51440220351196e-05,1.83826532534735e-05,0.427691749870297,2.66373978794133e-08,3.6763258032204e-08,0.509224316785152,0.204481317614282,0.211840542412739,0.451229228670635,4.40438338625134e-05,7.55304895599698e-05,0.76347961139859,7.72524409731428e-85,9.43416173096259e-84,0.662686745309285,8.51670738842291e-50,2.20014940867592e-49,0.542270284500014,0.000113493124832333,0.000148982831620294
MDA_5_vs_proxy_parental_DOWN_FC_1,8.946051363524e-05,1.20381929380401,1.45270361866745,1.75304367902339,1485,495,1.05148145964998,2.13546128873209,1.44834476983351,1.78979655433895,0.608535271902321,1.54981039607123,0.90010615242605,1.71527512136841,1.09876726270408,0.98676211646586,0.290542235521663,2.1319320972508e-13,0.0844490475409778,0.00497652549845044,0.0156341754747646,0.0279722671334393,0.640221017999629,0.459833697355551,0.566368983804182,0.93467272621602,0.263418162879442,0.265244918360547,0.276861484128162,0.454558254400094,4.10721518852306e-06,5.76727428911078e-06,0.545441745599906,4.10721518852306e-06,5.76727428911078e-06,0.473456485916252,0.0994754164164436,0.104669955132707,0.446469427183292,9.97038160643973e-06,2.0293251451491e-05,0.455412765373159,1.30604524504812e-07,2.21149678048063e-07,0.549876583364956,1.59738771380159e-13,2.61685873439855e-13,0.508583811823446,0.31203423855181,0.318353919332606,0.346704886755842,1.06901367492665e-76,3.84654027674501e-76,0.425218609340452,2.9699717047664e-07,3.72865606548554e-07,0.583590083733108,3.94460677934551e-11,5.2813173823131e-11,0.578968228617908,1.21147186840431e-19,2.33599599505711e-19,0.555651857290014,9.42462390098631e-15,1.23717375638354e-14,0.510405913882366,0.462893673100037,0.469889547252682,0.651755150326284,1.73976392799341e-31,3.74933081808205e-31,0.328075320455797,1.18484566567817e-123,3.78962542276431e-123,0.549112920499639,3.89142650571098e-05,6.78893888225768e-05,0.559048748144198,1.21883697139431e-05,1.57939324589037e-05,0.644802896528702,8.15670534188096e-40,1.8467147487517e-39,0.531450698680428,0.00408121411999777,0.00496897066573746
MDA_5_vs_proxy_parental_FC_1,0.00885961211641366,1.2512234359246,2.79901354426021,6.26145306746333,1969,11,1.04361196591661,2.11971781101673,1.549760728232,1.7832195442195,0.599073152723399,1.53901949751974,0.875839400564514,1.65793719265393,1.11999138008952,1.00752578035998,0.364077862054664,4.65729377653981e-13,0.0401062625928731,0.00523952102465456,0.0123073151374313,0.0302615216444982,0.560130533066953,0.488440483776918,0.488611198916298,0.96315031497226,0.275237734599299,0.258580473175608,0.270563470713014,0.35903977222803,2.6203338435153e-46,8.87390368854342e-46,0.64096022777197,2.6203338435153e-46,8.87390368854342e-46,0.387269441834917,2.62326281047241e-12,3.80278745546899e-12,0.351136913443202,1.08366424546639e-34,1.45572230307651e-33,0.344706944970991,1.80536522812708e-75,1.3228403398822e-74,0.665590565764984,1.5658058399508e-132,9.01456790714531e-132,0.60808929838652,4.01188416957907e-37,5.46212608223097e-37,0.196097677228114,1.35229787087994e-295,3.40610026227885e-294,0.539750434377207,0.0064418638753534,0.00717146724245144,0.494265481206156,0.650408687615417,0.661905810881346,0.657169712799998,8.16643823898628e-73,3.19521806826356e-72,0.561800251901662,7.78961162559456e-18,1.04292806814439e-17,0.439383500411238,1.90063662945177e-05,2.27286813551651e-05,0.337614445893482,8.32863613366193e-36,1.95141881503823e-35,0.453949006403238,2.37742227873955e-10,2.87718071571183e-10,0.557858439303752,1.25732709588782e-06,2.42441540498943e-06,0.497987985931937,0.881523038379876,0.890360362072907,0.645454011567664,3.70064734508012e-40,8.47364136401868e-40,0.506258834299375,0.567660642416864,0.589606285809268
MDA_5_vs_proxy_parental_UP_FC_1,0.0264938656516075,1.05542317544838,1.65038077402681,2.58072473926886,1927,53,1.07293322868962,2.10926787610648,1.5397673438028,1.81080990491836,0.609479122385995,1.58544223295593,0.857668912172582,1.67404211550686,1.11243684764626,1.00548224371782,0.148547335601557,6.71699680250572e-13,0.0414835039720019,0.00422318477949379,0.0158101269281602,0.0216403560503115,0.500368550560657,0.480125485717371,0.514779709510916,0.973095325116486,0.339614681142932,0.111296234588471,0.129043471995821,0.358614297360641,1.40950158157333e-46,4.85494989208592e-46,0.641385702639359,1.40950158157333e-46,4.85494989208592e-46,0.382415207470264,2.9243677799834e-13,4.31692386568979e-13,0.35324047803509,9.1353314977797e-34,1.02264960933478e-32,0.33648160390129,1.79915229421238e-83,1.542677392697e-82,0.671056450009938,2.72613706068147e-141,1.71661443039787e-140,0.631788636383724,2.48050397799095e-54,3.74398165966424e-54,0.24091133366714,1.98215026472997e-215,2.75450536788337e-214,0.610523978358491,3.58961957165165e-14,5.14810209030468e-14,0.418961247218856,1.50852086476151e-10,2.00638253629997e-10,0.637013391709683,8.91402445556634e-56,2.87388148447459e-55,0.522326728823636,0.00188422895650221,0.00212701476042126,0.412382638201836,6.36717176991223e-10,8.66881832187375e-10,0.174263866134542,1.4708445122284e-138,5.92750338428047e-137,0.598395890942697,9.68284073660867e-42,1.6676003490826e-41,0.518286943091631,0.125581445127403,0.147120123216114,0.454431223604365,0.000736482015567675,0.000882643230692034,0.564055002280151,5.17089823374216e-09,7.33757742323271e-09,0.475786193353761,0.0270357343525161,0.0315808723016347
MDA_6_vs_proxy_parental_DOWN_FC_1,0.000297875387692763,1.15557612562415,1.37329124766128,1.63202476157463,1104,876,1.05815350274433,2.14282021754079,1.48029708791872,1.76190231128155,0.610263267140692,1.52614543701892,0.902505021697077,1.69593739181778,1.10290646865548,0.992120920335085,0.19177478504817,1.79901724590928e-13,0.0641115454185641,0.00622846646473641,0.0162072576857945,0.0328904461260638,0.648727061044163,0.469155153342965,0.550141196964987,0.961126074151032,0.179988892937493,0.441186271242919,0.448504526927043,0.47395551983145,0.00829518191437946,0.0099789800343132,0.52604448016855,0.00829518191437946,0.0099789800343132,0.438371346875497,0.000130801827443578,0.000158774507408922,0.495569972228767,0.714663986337147,0.753951797104372,0.484589956791805,0.0681286660554624,0.0812303326045897,0.522091261451727,0.00108234169885381,0.0013462460019694,0.370372231521643,1.26808463871976e-52,1.87881657869141e-52,0.511766358368587,0.154820956195211,0.170472255045547,0.357806213567302,1.92565508227654e-22,3.10415599262978e-22,0.391941707382903,1.34368932186866e-17,2.02054774892937e-17,0.448978578843012,4.6599343566526e-09,6.70697694903928e-09,0.632363179251239,8.26734589389414e-76,1.48077350899526e-75,0.406497165039594,4.21659784341401e-11,5.92086735503779e-11,0.545140493064531,0.000515887692827534,0.000628104955315699,0.528649981119308,8.11195185747585e-05,9.00583085003517e-05,0.542970863771645,0.000319005097042579,0.000510154976619681,0.48699551003935,0.33537868384268,0.356616384138786,0.440827706662748,6.80323009815809e-08,9.23131895473977e-08,0.619336799066529,1.19309351306215e-27,3.1632676695003e-27
MDA_6_vs_proxy_parental_FC_1,0.0168219573718918,1.10288533809073,1.78850812261085,2.90035708533632,1939,41,1.10147022613475,2.09932266127682,1.64648987455299,1.89417884317876,0.628318427201698,1.69364350652086,0.936307434895934,1.70235001403555,1.12800329076849,1.02760793156393,0.040105129583922,9.38480581022137e-13,0.0204191375369592,0.00229373309844288,0.024181002352989,0.0103253762337738,0.77055633205173,0.465987086535877,0.461733095989745,0.867023417766822,0.383618886424309,0.0509830056647784,0.0654841599706286,0.42793012973182,2.77562454181169e-13,4.84232333484897e-13,0.57206987026818,2.77562454181169e-13,4.84232333484897e-13,0.367276012710538,1.75933317123778e-16,2.90578388528207e-16,0.466355523174413,0.00549245524079471,0.00861268273167419,0.4544240225625,6.85091182454053e-08,1.19520236592633e-07,0.56300875481108,1.14628540986797e-20,2.15865897278874e-20,0.54252531870592,5.48679647669599e-07,6.14216383363468e-07,0.489829368901902,0.218786033545715,0.235122057383795,0.578923207582316,6.33021244251761e-08,8.04755714301134e-08,0.299166151530094,9.91070851629638e-57,2.59351657926457e-56,0.342614869953366,5.21695564580339e-73,2.06120894633212e-72,0.505219275069389,0.467517297355466,0.479413411791992,0.347239936585889,4.43848801661681e-27,7.74333623678172e-27,0.495534448433243,0.731222010986688,0.744147652595038,0.658227961200295,4.90261949122167e-105,1.36259010687058e-104,0.538003923160173,0.00145600769230578,0.00215724669117364,0.394293858195079,4.8606901774047e-15,8.51677452823519e-15,0.468925751724617,0.00459905420299732,0.00540355348048956,0.593681875100794,1.18629667151628e-17,2.47708579596404e-17
MDA_6_vs_proxy_parental_UP_FC_1,0.0039443013888507,1.23150671080485,1.97106179085112,3.15474089525191,1937,43,1.11411887073902,2.09771553350069,1.65215829210409,1.90725841143221,0.637498098174323,1.72311621392479,0.939777905683324,1.71325691430913,1.12490127278986,1.02812438174014,0.0217841527699638,9.77507137553354e-13,0.0192305586407668,0.00204362705755446,0.029357670781854,0.00822752168897717,0.783076154481104,0.460669355661521,0.471960595285742,0.864552570593773,0.377764064837989,0.0583138953682106,0.0742334157654669,0.43091750031735,2.52221307369308e-12,4.25293668911427e-12,0.56908249968265,2.52221307369308e-12,4.25293668911427e-12,0.377077911077572,2.36415048244791e-14,3.63646047491034e-14,0.465318039485349,0.00420633017462523,0.00670020181965995,0.455003876156876,1.00179582775537e-07,1.71069372281956e-07,0.561235250537576,1.31412421229724e-19,2.42932136493481e-19,0.560712861169868,8.6453870219353e-13,9.92618509925905e-13,0.486948051895356,0.11453053548235,0.127502225965157,0.597866789586734,1.97899632252419e-11,2.67629368448742e-11,0.310029847580256,5.99987609532468e-51,1.4925617693925e-50,0.352524813097609,2.48989752908206e-64,8.57631371128266e-64,0.485013616609427,0.0369681849789657,0.0403744676057539,0.361607841734908,1.62234911072738e-22,2.63631730493199e-22,0.486701928129775,0.306340560843053,0.320662976674676,0.65569992871474,9.08580739456576e-102,2.45743649665101e-101,0.532944681186869,0.00578836680547255,0.00807166720624718,0.39700423050867,2.35324882542036e-14,4.01847151120511e-14,0.474492387054069,0.0200081095369978,0.0229070117710515,0.581301404950054,1.13829049764635e-13,2.04790656496196e-13
MDA_7_vs_proxy_parental_DOWN_FC_1,0.000208478193406699,1.19252168553727,1.4563050961672,1.77843686940339,603,1377,0.979098370104607,2.15572701557941,1.53351239111635,1.77121996458545,0.59931244118646,1.54434107101708,0.910425281452987,1.67179566571861,1.11787263927992,1.0043083549742,0.652211869754056,3.56408857412827e-13,0.0465745088424428,0.00574523439411088,0.0124854786062555,0.033173442026188,0.677931379190411,0.481261182760063,0.495962610134464,0.978892570425628,0.6881747315574,0.000333222259246918,0.000608307869008203,0.492905271547954,0.472077479230591,0.498029382539079,0.507094728452046,0.472077479230591,0.498029382539079,0.397390387014307,1.91001495007717e-10,2.65426215476241e-10,0.547329912990437,9.38050985797435e-05,0.000176651657605779,0.542068279489433,6.36450224540362e-07,1.03007807425609e-06,0.476396568547731,0.000479577910380307,0.000600217074171626,0.881096810816714,0,0,0.499610738846884,0.962463142675106,0.962463142675106,0.729038497765233,1.56625770708537e-55,4.60731281719274e-55,0.532675383225992,0.00981330792763024,0.0109854530412083,0.383944014609683,1.61416583977225e-40,4.14336836578481e-40,0.295869900608854,1.31608009990283e-177,3.27395234728914e-177,0.44219422359434,4.54308090669939e-05,5.38488707470545e-05,0.747832305593406,5.01090767646735e-81,3.25708998970378e-80,0.3553697948319,4.47558799171188e-88,1.08654334979511e-87,0.58634094854798,4.75372926526795e-13,1.32200656242555e-12,0.357610231056402,5.19423542233913e-26,1.28421894184213e-25,0.494656267847114,0.626029136186105,0.648559747771209,0.584339573866601,1.34799519812243e-14,2.5746069423855e-14
MDA_7_vs_proxy_parental_FC_1,0.000535562650192709,0.537288699424677,0.673187025726619,0.843458595149895,1528,452,1.03637698248885,2.16915811617182,1.54198808405675,1.77164178583121,0.600734183472911,1.56449914361677,0.915613281047731,1.67109367654319,1.11977530602301,1.00731440099828,0.445519423038239,2.25847810947225e-13,0.0423318587148092,0.00570056998258942,0.0128430059685033,0.0276550952180978,0.69636711875588,0.481621079984912,0.489373058135176,0.964202046981316,0.65883827097659,0.000333222259246918,0.000608307869008203,0.463891465701731,0.000252327712415159,0.000333403501978062,0.536108534298269,0.000252327712415159,0.000333403501978062,0.347040025872823,2.23667603009496e-21,4.09718381876485e-21,0.53204259736444,0.00818273745317294,0.012438027360209,0.517970487018455,0.0333996011114803,0.0412884639506949,0.50544383910663,0.420609969363161,0.440274851047673,0.902184589268307,0,0,0.50490579961247,0.553065157221812,0.571500662462539,0.662313107299326,9.52626473542803e-29,1.75300670702169e-28,0.447230095479014,3.04045009231061e-05,3.62515203313957e-05,0.388660250186925,1.9796970192613e-37,4.83525999249881e-37,0.321786360776164,7.44009295866703e-136,1.56982066091247e-135,0.383474783354988,2.02824491784544e-16,3.03859740480191e-16,0.750819031164706,6.04048077129329e-83,4.19709267384689e-82,0.406896032462982,1.49209007685948e-37,2.43446275698125e-37,0.615745203147547,3.16190236206007e-22,1.35558154458533e-21,0.339895246263171,1.90540096178839e-32,5.52429199712751e-32,0.405803495216914,8.6688232604536e-18,1.59522181459489e-17,0.565418283323689,2.32277341229877e-09,3.6565534576422e-09
MDA_7_vs_proxy_parental_UP_FC_1,0.00533115145678627,1.32918934947789,2.97301199659667,6.6497676462572,1969,11,1.08582411900291,2.16023662608641,1.43142076557537,1.7374802936582,0.590204388790384,1.52085603403006,0.910533354684415,1.67934016304157,1.12111427169533,0.998328570907564,0.0782867314249246,1.3295070696991e-13,0.0927004100682009,0.00764372391782782,0.00999388090761636,0.0341552441608624,0.67730322120734,0.477429955466727,0.484834989734487,0.99176246293968,0.649550128180593,0.000333222259246918,0.000608307869008203,0.331207402589016,1.28295971251405e-65,5.9429053349789e-65,0.668792597410984,1.28295971251405e-65,5.9429053349789e-65,0.228325350746154,8.65957104971995e-64,3.52505771013853e-63,0.399047262774862,7.98142529862151e-17,3.28215754626986e-16,0.342039957119904,5.09492256269306e-78,4.02598782895157e-77,0.680362479897364,7.41503812867993e-157,5.06484807772544e-156,0.858497009312061,0,0,0.479979222272988,0.01548731936483,0.0182496774971535,0.135804784411041,1.61715075457285e-137,1.08618625682143e-135,0.119807601437053,2.41011261689298e-198,6.47516923071914e-197,0.459916571367217,4.1674500784948e-06,5.57967568648972e-06,0.562150897708373,5.08445253524767e-18,6.8759542674658e-18,0.201159214713981,1.16200119891937e-98,4.68286483164506e-98,0.597822321993245,5.27804527004025e-14,8.54237848926193e-14,0.688131194974094,1.14214613886842e-147,4.00247733881717e-147,0.637636126893939,9.44609820224693e-31,5.28719107709099e-30,0.391151246090203,7.42847479684635e-16,1.33646220675405e-15,0.106975692497757,2.41748728612961e-281,3.24749125436744e-279,0.377472418012959,4.65731268266775e-29,1.29441173180352e-28
MDA_8_vs_proxy_parental_DOWN_FC_1,0.000122858221156352,1.23497429386675,1.54434994060684,1.93122784085227,485,1495,1.06065198416458,2.13570353017972,1.44572055659556,1.75620141109298,0.604237281221519,1.51732143302327,0.88018432013828,1.67851179663781,1.11104716768208,1.00030988149923,0.201623482267227,2.24516942602618e-13,0.0847272967667932,0.00653767608235024,0.0139554768933428,0.0353017872513762,0.572329307436256,0.477846863227192,0.520277789599076,0.998476758200975,0.250904604296407,0.257580806397867,0.270176444852531,0.40567368474035,1.16932893717139e-21,2.5892283608795e-21,0.59432631525965,1.16932893717139e-21,2.5892283608795e-21,0.344651666589664,5.33448188768765e-22,9.99905209645638e-22,0.445580155449809,7.08212121451168e-06,1.45617084155521e-05,0.461369917875712,4.81204306985934e-06,7.60491512609143e-06,0.569008827090222,1.80291611017126e-24,3.57918813989665e-24,0.440839291472541,3.22147823999072e-12,3.66738906981995e-12,0.440376092818903,5.62272447045468e-13,8.88610965330681e-13,0.371288903201499,1.12871513006077e-18,1.74950845159419e-18,0.404472308869821,4.36676874351334e-14,6.28502787012813e-14,0.685126117687848,2.75782713198946e-100,1.42487735152789e-99,0.51489096609451,0.0381878178032525,0.0415937583100291,0.34293246556129,1.55988786733818e-28,2.75717022165476e-28,0.53737634329549,0.0040387248139941,0.00474520728874525,0.579587722173394,6.79089737377147e-28,9.80907398433656e-28,0.443835819128788,2.54530021760612e-06,4.83847164007202e-06,0.407470054917336,7.16113743676021e-12,1.1317405439272e-11,0.324092302600513,6.48854374097614e-58,1.86777366258099e-57,0.689885023668808,2.39927398362531e-67,1.48754986984769e-66
MDA_8_vs_proxy_parental_FC_1,5.90943734552691e-05,0.570129673099526,0.685997112281278,0.825412288225353,498,1482,0.925760991792554,2.17194521695048,1.40747250003418,1.68423795529353,0.593044246179514,1.46544880846603,0.893743995648873,1.68247749646246,1.12046366817577,1.00073565251051,0.0830274848559233,9.09033988572261e-14,0.111962264143552,0.012584784146101,0.0106852902072879,0.0547343870405451,0.617959033793967,0.475851337497521,0.487338234295342,0.996384679711754,0.334591971079342,0.11896034655115,0.136090636454515,0.466268774042434,0.000628687231423256,0.000804320489725626,0.533731225957566,0.000628687231423256,0.000804320489725626,0.410079107182275,2.39293880725581e-08,3.17221822146083e-08,0.499976410927736,0.998451474012223,0.999111031003232,0.49163505801323,0.322079694663714,0.347053788634965,0.521188856363275,0.00172031998537485,0.00212014970674637,0.593983284422278,1.77426641422159e-28,2.2699344918454e-28,0.623694223597125,1.41691997717901e-50,3.68399194066541e-50,0.45184974705618,0.000966490752490786,0.00110338745964246,0.35079193838307,4.29469084476299e-32,8.3611614030893e-32,0.551162158425326,4.22733084163669e-09,6.1281090977683e-09,0.425382500896514,2.84677475197305e-25,4.01136442323475e-25,0.386488145614056,1.16760140058658e-15,1.73632237799407e-15,0.662103506958862,1.09374615720099e-35,2.54785954538727e-35,0.627247637091931,1.33329826822964e-68,2.84295874125157e-68,0.448570103941198,1.64804615140628e-05,2.93877256202094e-05,0.379625272064229,4.787412640701e-19,9.69511203116836e-19,0.163079530426819,2.56598429129542e-207,6.46307293370033e-206,0.480641619155133,0.0771204895797767,0.0873021272490169
MDA_8_vs_proxy_parental_UP_FC_1,0.00253524254201786,0.389027039905225,0.565842267282764,0.82302112347178,69,1911,0.944272423635598,2.16614871198187,1.45328143597782,1.70176516453522,0.589221290501635,1.46876284914452,0.906975253679883,1.67839581484114,1.12175374968276,0.999500357473069,0.196399469332166,1.1571511428516e-13,0.0794671930511048,0.0109743954066901,0.00979922409231789,0.0536732321924402,0.664587068613844,0.477909307942866,0.482787656467025,0.997540657227924,0.317058158537095,0.147617460846385,0.16406189301321,0.504485290416672,0.649385942783112,0.664219631831457,0.495514709583328,0.649385942783112,0.664219631831457,0.469856878115391,0.0613714184577311,0.0652577351938407,0.523812986996397,0.0493848145836606,0.0656834332581361,0.505458194764341,0.518209470945616,0.543850043726779,0.494400083121013,0.407413572017138,0.427572056049235,0.620479505113066,1.06278951903428e-45,1.52421415007407e-45,0.661747882665489,3.5612017107994e-85,1.40702381318839e-84,0.489575052277863,0.474920858370849,0.49328120083364,0.367377093426646,1.05372914312487e-25,1.7993764605056e-25,0.493628658156748,0.464395078995761,0.479874914962286,0.417187787973992,9.58488838827812e-31,1.40462182562767e-30,0.4413157236003,3.47390802745517e-05,4.12974907098652e-05,0.660558597049366,4.82539574336487e-35,1.09249128346969e-34,0.604806600524939,4.03839506148421e-47,7.26550540079525e-47,0.460201202876984,0.000857127406621445,0.00128888934652404,0.401569684477565,3.06549702780269e-13,5.10493926530779e-13,0.192763457288898,9.57758296147632e-173,1.37848783338391e-171,0.411653093072012,7.19805299967193e-16,1.44319172082975e-15
MDA_9_vs_proxy_parental_DOWN_FC_1,1.05243532282768e-07,1.41481036845959,1.73968559659737,2.13916016059702,637,1343,1.08843910627621,2.14442049280083,1.36345686442843,1.67000760845443,0.588867981828383,1.40322181757897,0.86932670246011,1.68228287301275,1.09391295973977,0.979519313781971,0.0698633102294389,1.77971557879226e-13,0.156855921347113,0.0144054571792109,0.00976003208609764,0.0943798057120613,0.535987376967148,0.475938211538392,0.584785486610109,0.898889114947789,0.218298656362432,0.422859046984339,0.43089437329283,0.506133873198481,0.534130896602123,0.556213827727792,0.493866126801519,0.534130896602123,0.556213827727792,0.568670270381265,2.02624962741545e-05,2.48200182324749e-05,0.470415311383738,0.0146228798663407,0.0210465020933404,0.489197316247338,0.200981542416975,0.223278558452594,0.504037061130084,0.550344904996159,0.565788256922072,0.349882547891065,5.955458573881e-70,9.56195141543443e-70,0.501880437043704,0.82013904434239,0.832534092871494,0.35970726501798,6.88786408861833e-22,1.10151159829888e-21,0.471333421454007,0.0234806560671116,0.0256441853524281,0.66912060876479,5.18485329991295e-84,2.34774817962351e-83,0.487596159714062,0.0842354295494834,0.0902842502884091,0.552147974205238,0.000234303808500108,0.00026825123529984,0.414785586521889,5.56404725873914e-11,8.2742104991582e-11,0.587559152057055,2.07144318479932e-33,3.21073693643894e-33,0.439881516053391,4.76128653013942e-07,9.45220921993194e-07,0.484378468368479,0.247190242356718,0.264237845277871,0.445376001399951,6.30920300261221e-07,8.28211338779388e-07,0.554309477958127,7.08233568207484e-07,1.04933135289565e-06
